"ensembl_gene_id","hgnc_symbol","entrezgene_id"
"ENSG00000176973","FAM89B",23625
"ENSG00000176974","SHMT1",6470
"ENSG00000176978","DPP7",29952
"ENSG00000176986","SEC24C",9632
"ENSG00000176994","SMCR8",140775
"ENSG00000177000","MTHFR",4524
"ENSG00000177025","C19orf18",147685
"ENSG00000177030","DEAF1",10522
"ENSG00000177034","MTX3",345778
"ENSG00000177042","TMEM80",283232
"ENSG00000177045","SIX5",147912
"ENSG00000177051","FBXO46",23403
"ENSG00000177054","ZDHHC13",54503
"ENSG00000177058","SLC38A9",153129
"ENSG00000177076","ACER2",340485
"ENSG00000177082","WDR73",84942
"ENSG00000177084","POLE",5426
"ENSG00000177096","PHETA2",150368
"ENSG00000177098","SCN4B",6330
"ENSG00000177105","RHOG",391
"ENSG00000177106","EPS8L2",64787
"ENSG00000177112","IRAG1-AS1",100129827
"ENSG00000177119","ANO6",196527
"ENSG00000177125","ZBTB34",403341
"ENSG00000177133","PRDM16-DT",440556
"ENSG00000177133","PRDM16-DT",124903827
"ENSG00000177144","NUDT4B",440672
"ENSG00000177150","FAM210A",125228
"ENSG00000177156","TALDO1",6888
"ENSG00000177169","ULK1",8408
"ENSG00000177173","NAP1L4P1",NA
"ENSG00000177182","CLVS1",157807
"ENSG00000177189","RPS6KA3",6197
"ENSG00000177191","B3GNT8",374907
"ENSG00000177192","PUS1",80324
"ENSG00000177197","PCNPP5",NA
"ENSG00000177200","CHD9",80205
"ENSG00000177225","GATD1",347862
"ENSG00000177239","MAN1B1",11253
"ENSG00000177272","KCNA3",3738
"ENSG00000177283","FZD8",8325
"ENSG00000177302","TOP3A",7156
"ENSG00000177303","CASKIN2",57513
"ENSG00000177306","OR7E125P",NA
"ENSG00000177311","ZBTB38",253461
"ENSG00000177335","LY6S-AS1",286122
"ENSG00000177337","DLGAP1-AS1",NA
"ENSG00000177352","CCDC71",64925
"ENSG00000177363","LRRN4CL",221091
"ENSG00000177370","TIMM22",29928
"ENSG00000177374","HIC1",3090
"ENSG00000177380","PPFIA3",8541
"ENSG00000177383","MAGEF1",64110
"ENSG00000177406","NINJ2-AS1",100049716
"ENSG00000177409","SAMD9L",219285
"ENSG00000177410","ZFAS1",441951
"ENSG00000177425","PAWR",5074
"ENSG00000177426","TGIF1",7050
"ENSG00000177427","MIEF2",125170
"ENSG00000177432","NAP1L5",266812
"ENSG00000177453","NIM1K",167359
"ENSG00000177459","ERICH5",203111
"ENSG00000177463","NR2C2",7182
"ENSG00000177464","GPR4",2828
"ENSG00000177465","ACOT4",122970
"ENSG00000177469","CAVIN1",284119
"ENSG00000177479","ARIH2",10425
"ENSG00000177483","RBM44",375316
"ENSG00000177485","ZBTB33",10009
"ENSG00000177494","ZBED2",79413
"ENSG00000177542","SLC25A22",79751
"ENSG00000177548","RABEP2",79874
"ENSG00000177556","ATOX1",475
"ENSG00000177565","TBL1XR1",79718
"ENSG00000177570","SAMD12",401474
"ENSG00000177576","C18orf32",497661
"ENSG00000177595","PIDD1",55367
"ENSG00000177599","ZNF491",126069
"ENSG00000177600","RPLP2",6181
"ENSG00000177602","HASPIN",83903
"ENSG00000177606","JUN",3725
"ENSG00000177613","CSTF2T",23283
"ENSG00000177614","PGBD5",79605
"ENSG00000177628","GBA1",2629
"ENSG00000177640","CASC2",255082
"ENSG00000177646","ACAD9",28976
"ENSG00000177663","IL17RA",23765
"ENSG00000177666","PNPLA2",57104
"ENSG00000177674","AGTRAP",57085
"ENSG00000177675","CD163L1",283316
"ENSG00000177679","SRRM3",222183
"ENSG00000177683","THAP5",168451
"ENSG00000177685","CRACR2B",283229
"ENSG00000177692","DNAJC28",54943
"ENSG00000177694","NAALADL2",254827
"ENSG00000177697","CD151",977
"ENSG00000177700","POLR2L",5441
"ENSG00000177706","FAM20C",56975
"ENSG00000177707","NECTIN3",25945
"ENSG00000177721","ANXA2R",389289
"ENSG00000177728","TMEM94",9772
"ENSG00000177731","FLII",2314
"ENSG00000177732","SOX12",6666
"ENSG00000177733","HNRNPA0",10949
"ENSG00000177738","ANXA2R-OT1",648987
"ENSG00000177757","FAM87B",400728
"ENSG00000177788","RAB4A-AS1",105373159
"ENSG00000177830","CHID1",66005
"ENSG00000177839","PCDHB9",56127
"ENSG00000177842","ZNF620",253639
"ENSG00000177853","ZNF518A",9849
"ENSG00000177854","TMEM187",8269
"ENSG00000177855","CACYBPP2",NA
"ENSG00000177868","SVBP",374969
"ENSG00000177873","ZNF619",285267
"ENSG00000177875","CCDC184",387856
"ENSG00000177879","AP3S1",1176
"ENSG00000177885","GRB2",2885
"ENSG00000177888","ZBTB41",360023
"ENSG00000177889","UBE2N",7334
"ENSG00000177917","ARL6IP6",151188
"ENSG00000177932","ZNF354C",30832
"ENSG00000177943","MAMDC4",158056
"ENSG00000177946","CENPBD1P",NA
"ENSG00000177951","BET1L",51272
"ENSG00000177954","RPS27",6232
"ENSG00000177963","RIC8A",60626
"ENSG00000177971","IMP3",55272
"ENSG00000177981","ASB8",140461
"ENSG00000177989","CIMAP1B",440836
"ENSG00000177990","DPY19L2",283417
"ENSG00000178015","GPR150",285601
"ENSG00000178026","LRRC75B",388886
"ENSG00000178028","DMAP1",55929
"ENSG00000178031","ADAMTSL1",92949
"ENSG00000178033","CALHM5",254228
"ENSG00000178035","IMPDH2",3615
"ENSG00000178038","ALS2CL",259173
"ENSG00000178053","MLF1",4291
"ENSG00000178057","NDUFAF3",25915
"ENSG00000178074","C2orf69",205327
"ENSG00000178075","GRAMD1C",54762
"ENSG00000178078","STAP2",55620
"ENSG00000178081","ULK4P3",NA
"ENSG00000178082","TWF1P1",NA
"ENSG00000178093","TSSK6",83983
"ENSG00000178096","BOLA1",51027
"ENSG00000178104","PDE4DIP",9659
"ENSG00000178104","PDE4DIP",124904395
"ENSG00000178105","DDX10",1662
"ENSG00000178115","GOLGA8Q",727909
"ENSG00000178115","GOLGA8Q",728047
"ENSG00000178127","NDUFV2",4729
"ENSG00000178146","GK4P",NA
"ENSG00000178149","DALRD3",55152
"ENSG00000178163","ZNF518B",85460
"ENSG00000178177","LCORL",254251
"ENSG00000178184","PARD6G",84552
"ENSG00000178187","ZNF454",285676
"ENSG00000178188","SH2B1",25970
"ENSG00000178201","VN1R1",57191
"ENSG00000178202","POGLUT3",143888
"ENSG00000178209","PLEC",5339
"ENSG00000178222","RNF212",285498
"ENSG00000178226","PRSS36",146547
"ENSG00000178229","ZNF543",125919
"ENSG00000178234","GALNT11",63917
"ENSG00000178252","WDR6",11180
"ENSG00000178295","GEN1",348654
"ENSG00000178297","TMPRSS9",360200
"ENSG00000178301","AQP11",282679
"ENSG00000178307","TMEM11",8834
"ENSG00000178338","ZNF354B",117608
"ENSG00000178342","KCNG2",26251
"ENSG00000178343","SHISA3",152573
"ENSG00000178381","ZFAND2A",90637
"ENSG00000178385","PLEKHM3",389072
"ENSG00000178386","ZNF223",7766
"ENSG00000178397","FAM220A",84792
"ENSG00000178401","DNAJC22",79962
"ENSG00000178404","CEP295NL",100653515
"ENSG00000178409","BEND3",57673
"ENSG00000178425","NT5DC1",221294
"ENSG00000178429","RPS3AP5",NA
"ENSG00000178440","TIMM23B-AGAP6",NA
"ENSG00000178449","COX14",84987
"ENSG00000178458","H3P16",NA
"ENSG00000178460","MCMDC2",157777
"ENSG00000178464","RPL10P16",NA
"ENSG00000178467","P4HTM",54681
"ENSG00000178498","DTX3",196403
"ENSG00000178502","KLHL11",55175
"ENSG00000178531","CTXN1",404217
"ENSG00000178537","SLC25A20",788
"ENSG00000178567","EPM2AIP1",9852
"ENSG00000178573","MAF",4094
"ENSG00000178585","CTNNBIP1",56998
"ENSG00000178605","GTPBP6",8225
"ENSG00000178607","ERN1",2081
"ENSG00000178623","GPR35",2859
"ENSG00000178631","ACTG1P1",NA
"ENSG00000178636","MRPL42P1",NA
"ENSG00000178660","ARMC10P1",NA
"ENSG00000178662","CSRNP3",80034
"ENSG00000178665","ZNF713",349075
"ENSG00000178685","PARP10",84875
"ENSG00000178691","SUZ12",23512
"ENSG00000178694","NSUN3",63899
"ENSG00000178695","KCTD12",115207
"ENSG00000178700","DHFR2",200895
"ENSG00000178715","",NA
"ENSG00000178718","RPP25",54913
"ENSG00000178719","GRINA",2907
"ENSG00000178723","GLULP4",NA
"ENSG00000178726","THBD",7056
"ENSG00000178734","LMO7DN",729420
"ENSG00000178734","LMO7DN",104326189
"ENSG00000178741","COX5A",9377
"ENSG00000178752","ERFE",151176
"ENSG00000178761","FAM219B",57184
"ENSG00000178764","ZHX2",22882
"ENSG00000178773","CPNE7",27132
"ENSG00000178802","MPI",4351
"ENSG00000178803","ADORA2A-AS1",646023
"ENSG00000178809","TRIM73",375593
"ENSG00000178809","TRIM73",378108
"ENSG00000178814","OPLAH",26873
"ENSG00000178821","TMEM52",339456
"ENSG00000178852","EFCAB13",124989
"ENSG00000178860","MSC",9242
"ENSG00000178878","APOLD1",81575
"ENSG00000178896","EXOSC4",54512
"ENSG00000178904","DPY19L3",147991
"ENSG00000178913","TAF7",6879
"ENSG00000178917","ZNF852",285346
"ENSG00000178921","PFAS",5198
"ENSG00000178922","HYI",81888
"ENSG00000178927","CYBC1",79415
"ENSG00000178935","ZNF552",79818
"ENSG00000178947","SMIM10L2A",399668
"ENSG00000178950","GAK",2580
"ENSG00000178951","ZBTB7A",51341
"ENSG00000178952","TUFM",7284
"ENSG00000178966","RMI1",80010
"ENSG00000178971","CTC1",80169
"ENSG00000178974","FBXO34",55030
"ENSG00000178977","LINC00324",284029
"ENSG00000178980","SELENOW",6415
"ENSG00000178982","EIF3K",27335
"ENSG00000178988","MRFAP1L1",114932
"ENSG00000178996","SNX18",112574
"ENSG00000178999","AURKB",9212
"ENSG00000179008","C14orf39",317761
"ENSG00000179010","MRFAP1",93621
"ENSG00000179021","C3orf38",285237
"ENSG00000179029","TMEM107",84314
"ENSG00000179041","RRS1",23212
"ENSG00000179044","EXOC3L1",283849
"ENSG00000179051","RCC2",55920
"ENSG00000179057","IGSF22",283284
"ENSG00000179058","C9orf50",375759
"ENSG00000179071","CCDC89",220388
"ENSG00000179082","LINC02913",NA
"ENSG00000179085","DPM3",54344
"ENSG00000179091","CYC1",1537
"ENSG00000179094","PER1",5187
"ENSG00000179101","H3P47",NA
"ENSG00000179104","TMTC2",160335
"ENSG00000179115","FARSA",2193
"ENSG00000179119","SPTY2D1",144108
"ENSG00000179134","SAMD4B",55095
"ENSG00000179151","EDC3",80153
"ENSG00000179152","TCAIM",285343
"ENSG00000179163","FUCA1",2517
"ENSG00000179168","GGN",199720
"ENSG00000179195","ZNF664",144348
"ENSG00000179218","CALR",811
"ENSG00000179222","MAGED1",9500
"ENSG00000179240","GVQW3",100506127
"ENSG00000179241","LDLRAD3",143458
"ENSG00000179242","CDH4",1002
"ENSG00000179256","SMCO3",440087
"ENSG00000179262","RAD23A",5886
"ENSG00000179271","GADD45GIP1",90480
"ENSG00000179277","MEIS3P1",NA
"ENSG00000179295","PTPN11",5781
"ENSG00000179300","RTL3",203430
"ENSG00000179304","FAM156B",29057
"ENSG00000179304","FAM156B",727866
"ENSG00000179314","WSCD1",23302
"ENSG00000179335","CLK3",1198
"ENSG00000179348","GATA2",2624
"ENSG00000179361","ARID3B",10620
"ENSG00000179362","HMGN2P46",NA
"ENSG00000179364","PACS2",23241
"ENSG00000179387","ELMOD2",255520
"ENSG00000179388","EGR3",1960
"ENSG00000179397","CATSPERE",257044
"ENSG00000179403","VWA1",64856
"ENSG00000179406","LINC00174",285908
"ENSG00000179409","GEMIN4",50628
"ENSG00000179428","IL6-AS1",541472
"ENSG00000179431","FJX1",24147
"ENSG00000179454","KLHL28",54813
"ENSG00000179455","MKRN3",7681
"ENSG00000179456","ZBTB18",10472
"ENSG00000179476","C14orf28",122525
"ENSG00000179523","EIF3J-DT",645212
"ENSG00000179526","SHARPIN",81858
"ENSG00000179528","LBX2",85474
"ENSG00000179532","DNHD1",144132
"ENSG00000179562","GCC1",79571
"ENSG00000179571","NBPF17P",NA
"ENSG00000179583","CIITA",4261
"ENSG00000179588","ZFPM1",161882
"ENSG00000179598","PLD6",201164
"ENSG00000179604","CDC42EP4",23580
"ENSG00000179611","DGKZP1",NA
"ENSG00000179627","ZBTB42",100128927
"ENSG00000179630","LACC1",144811
"ENSG00000179632","MAF1",84232
"ENSG00000179698","WDR97",340390
"ENSG00000179715","PCED1B",91523
"ENSG00000179743","SPEN-AS1",729614
"ENSG00000179750","APOBEC3B",9582
"ENSG00000179761","PIPOX",51268
"ENSG00000179766","ATP8B5P",NA
"ENSG00000179818","PCBP1-AS1",400960
"ENSG00000179820","MYADM",91663
"ENSG00000179832","MROH1",727957
"ENSG00000179833","SERTAD2",9792
"ENSG00000179841","AKAP5",9495
"ENSG00000179855","GIPC3",126326
"ENSG00000179859","RNF227",284023
"ENSG00000179862","CITED4",163732
"ENSG00000179869","ABCA13",154664
"ENSG00000179886","TIGD5",84948
"ENSG00000179889","PDXDC1",23042
"ENSG00000179899","PHC1P1",NA
"ENSG00000179909","ZNF154",7710
"ENSG00000179912","R3HDM2",22864
"ENSG00000179918","SEPHS2",22928
"ENSG00000179921","GPBAR1",151306
"ENSG00000179922","ZNF784",147808
"ENSG00000179933","C14orf119",55017
"ENSG00000179935","LINC00652",NA
"ENSG00000179938","GOLGA8J",653073
"ENSG00000179941","BBS10",79738
"ENSG00000179943","FIZ1",84922
"ENSG00000179950","PUF60",22827
"ENSG00000179954","SSC5D",284297
"ENSG00000179958","DCTPP1",79077
"ENSG00000179965","ZNF771",51333
"ENSG00000179967","PPP1R14BP3",NA
"ENSG00000179978","NAIPP2",NA
"ENSG00000179981","TSHZ1",10194
"ENSG00000179988","PSTK",118672
"ENSG00000179994","SPDYE7P",NA
"ENSG00000180008","SOCS4",122809
"ENSG00000180011","PTGR3",284273
"ENSG00000180015","",NA
"ENSG00000180035","ZNF48",197407
"ENSG00000180089","TMEM86B",255043
"ENSG00000180098","TRNAU1AP",54952
"ENSG00000180104","EXOC3",11336
"ENSG00000180105","ACER2P1",NA
"ENSG00000180113","TDRD6",221400
"ENSG00000180139","ACTA2-AS1",NA
"ENSG00000180155","LYNX1",66004
"ENSG00000180182","MED14",9282
"ENSG00000180185","FAHD1",81889
"ENSG00000180189","HMGB1P14",NA
"ENSG00000180190","TDRP",157695
"ENSG00000180198","RCC1",1104
"ENSG00000180211","",NA
"ENSG00000180228","PRKRA",8575
"ENSG00000180229","HERC2P3",NA
"ENSG00000180233","ZNRF2",223082
"ENSG00000180257","ZNF816",125893
"ENSG00000180263","FGD6",55785
"ENSG00000180287","PLD5",200150
"ENSG00000180304","OAZ2",4947
"ENSG00000180316","PNPLA1",285848
"ENSG00000180329","CCDC43",124808
"ENSG00000180336","MEIOC",284071
"ENSG00000180340","FZD2",2535
"ENSG00000180346","TIGD2",166815
"ENSG00000180353","HCLS1",3059
"ENSG00000180354","MTURN",222166
"ENSG00000180357","ZNF609",23060
"ENSG00000180370","PAK2",5062
"ENSG00000180376","CCDC66",285331
"ENSG00000180385","EMC3-AS1",NA
"ENSG00000180389","ATP5F1EP2",NA
"ENSG00000180398","MCFD2",90411
"ENSG00000180422","LINC00304",283860
"ENSG00000180423","HARBI1",283254
"ENSG00000180447","GAS1",2619
"ENSG00000180448","ARHGAP45",23526
"ENSG00000180479","ZNF571",51276
"ENSG00000180481","GLIPR1L2",144321
"ENSG00000180488","MIGA1",374986
"ENSG00000180509","KCNE1",3753
"ENSG00000180525","DIP2C-AS1",414235
"ENSG00000180530","NRIP1",8204
"ENSG00000180537","RNF182",221687
"ENSG00000180543","TSPYL5",85453
"ENSG00000180573","H2AC6",8334
"ENSG00000180574","EIF2S3B",255308
"ENSG00000180581","SRP9P1",NA
"ENSG00000180592","SKIDA1",387640
"ENSG00000180596","H2BC4",8347
"ENSG00000180610","ZBTB12BP",NA
"ENSG00000180611","MB21D2",151963
"ENSG00000180626","ZNF594",84622
"ENSG00000180628","PCGF5",84333
"ENSG00000180658","OR2A4",79541
"ENSG00000180660","MAB21L1",4081
"ENSG00000180667","YOD1",55432
"ENSG00000180673","EXOC5P1",NA
"ENSG00000180694","TMEM64",169200
"ENSG00000180747","SMG1P3",NA
"ENSG00000180758","GPR157",80045
"ENSG00000180764","PIPSL",NA
"ENSG00000180769","WDFY3-AS2",404201
"ENSG00000180773","SLC36A4",120103
"ENSG00000180776","ZDHHC20",253832
"ENSG00000180777","ANKRD30B",374860
"ENSG00000180787","ZFP3",124961
"ENSG00000180801","ARSJ",79642
"ENSG00000180817","PPA1",5464
"ENSG00000180822","PSMG4",389362
"ENSG00000180834","MAP6D1",79929
"ENSG00000180855","ZNF443",10224
"ENSG00000180867","PDIA3P1",NA
"ENSG00000180875","GREM2",64388
"ENSG00000180879","SSR4",6748
"ENSG00000180881","CAPS2",84698
"ENSG00000180884","ZNF792",126375
"ENSG00000180891","CUEDC1",404093
"ENSG00000180900","SCRIB",23513
"ENSG00000180901","KCTD2",23510
"ENSG00000180902","D2HGDH",728294
"ENSG00000180914","OXTR",5021
"ENSG00000180917","CMTR2",55783
"ENSG00000180921","FAM83H",286077
"ENSG00000180938","ZNF572",137209
"ENSG00000180953","ST20",NA
"ENSG00000180957","PITPNB",23760
"ENSG00000180964","TCEAL8",90843
"ENSG00000180979","LRRC57",255252
"ENSG00000180992","MRPL14",64928
"ENSG00000180998","GPR137C",283554
"ENSG00000181004","BBS12",166379
"ENSG00000181007","ZFP82",284406
"ENSG00000181016","LSMEM1",286006
"ENSG00000181019","NQO1",1728
"ENSG00000181026","AEN",64782
"ENSG00000181027","FKRP",79147
"ENSG00000181031","RPH3AL",9501
"ENSG00000181035","SLC25A42",284439
"ENSG00000181038","METTL23",124512
"ENSG00000181045","SLC26A11",284129
"ENSG00000181061","HIGD1A",25994
"ENSG00000181072","CHRM2",1129
"ENSG00000181090","EHMT1",79813
"ENSG00000181097","LINC02878",NA
"ENSG00000181104","F2R",2149
"ENSG00000181135","ZNF707",286075
"ENSG00000181135","ZNF707",101928160
"ENSG00000181163","NPM1",4869
"ENSG00000181191","PJA1",64219
"ENSG00000181192","DHTKD1",55526
"ENSG00000181195","PENK",5179
"ENSG00000181218","H2AC25",92815
"ENSG00000181220","ZNF746",155061
"ENSG00000181222","POLR2A",5430
"ENSG00000181227","DLSTP1",NA
"ENSG00000181264","TLCD5",219902
"ENSG00000181274","FRAT2",23401
"ENSG00000181284","TMEM102",284114
"ENSG00000181315","ZNF322",79692
"ENSG00000181322","NME9",347736
"ENSG00000181350","LRRC75A",388341
"ENSG00000181359","HSP90AA6P",NA
"ENSG00000181374","CCL13",6357
"ENSG00000181381","DDX60L",91351
"ENSG00000181392","SYNE4",163183
"ENSG00000181396","OGFOD3",79701
"ENSG00000181404","WASHC1",100287171
"ENSG00000181404","WASHC1",124908094
"ENSG00000181404","WASHC1",124908102
"ENSG00000181409","AATK",9625
"ENSG00000181444","ZNF467",168544
"ENSG00000181450","ZNF678",339500
"ENSG00000181458","TMEM45A",55076
"ENSG00000181467","RAP2B",5912
"ENSG00000181472","ZBTB2",57621
"ENSG00000181481","RNF135",84282
"ENSG00000181513","ACBD4",79777
"ENSG00000181523","SGSH",6448
"ENSG00000181524","RPL24P4",NA
"ENSG00000181544","FANCB",2187
"ENSG00000181555","SETD2",29072
"ENSG00000181588","MEX3D",399664
"ENSG00000181610","MRPS23",51649
"ENSG00000181619","GPR135",64582
"ENSG00000181625","SLX1B",79008
"ENSG00000181625","SLX1B",130134321
"ENSG00000181634","TNFSF15",9966
"ENSG00000181638","ZFP41",286128
"ENSG00000181649","PHLDA2",7262
"ENSG00000181666","ZNF875",284459
"ENSG00000181690","PLAG1",5324
"ENSG00000181704","YIPF6",286451
"ENSG00000181722","ZBTB20",26137
"ENSG00000181741","FDX1P1",NA
"ENSG00000181744","DIPK2A",205428
"ENSG00000181751","MACIR",90355
"ENSG00000181754","AMIGO1",57463
"ENSG00000181778","TMEM252",169693
"ENSG00000181788","SIAH2",6478
"ENSG00000181789","COPG1",22820
"ENSG00000181800","CELF2-AS1",414196
"ENSG00000181804","SLC9A9",285195
"ENSG00000181817","LSM10",84967
"ENSG00000181819","KCTD9P2",NA
"ENSG00000181826","RELL1",768211
"ENSG00000181827","RFX7",64864
"ENSG00000181830","SLC35C1",55343
"ENSG00000181852","RNF41",10193
"ENSG00000181873","IBA57",200205
"ENSG00000181885","CLDN7",1366
"ENSG00000181894","ZNF329",79673
"ENSG00000181896","ZNF101",94039
"ENSG00000181904","C5orf24",134553
"ENSG00000181915","ADO",84890
"ENSG00000181924","COA4",51287
"ENSG00000181929","PRKAG1",5571
"ENSG00000181938","GINS3",64785
"ENSG00000181982","CCDC149",91050
"ENSG00000181991","MRPS11",64963
"ENSG00000182004","SNRPE",6635
"ENSG00000182010","RTKN2",219790
"ENSG00000182013","PNMA8A",55228
"ENSG00000182022","CHST15",51363
"ENSG00000182054","IDH2",3418
"ENSG00000182087","TMEM259",91304
"ENSG00000182093","GET1",7485
"ENSG00000182095","TNRC18",84629
"ENSG00000182107","TMEM30B",161291
"ENSG00000182108","DEXI",28955
"ENSG00000182117","NOP10",55505
"ENSG00000182118","FAM89A",375061
"ENSG00000182134","TDRKH",11022
"ENSG00000182141","ZNF708",7562
"ENSG00000182149","IST1",9798
"ENSG00000182150","ERCC6L2",375748
"ENSG00000182154","MRPL41",64975
"ENSG00000182158","CREB3L2",64764
"ENSG00000182165","TP53TG1",NA
"ENSG00000182168","UNC5C",8633
"ENSG00000182173","TSEN54",283989
"ENSG00000182175","RGMA",56963
"ENSG00000182179","UBA7",7318
"ENSG00000182180","MRPS16",51021
"ENSG00000182185","RAD51B",5890
"ENSG00000182195","LDOC1",23641
"ENSG00000182196","ARL6IP4",51329
"ENSG00000182197","EXT1",2131
"ENSG00000182199","SHMT2",6472
"ENSG00000182208","MOB2",81532
"ENSG00000182218","HHIPL1",84439
"ENSG00000182220","ATP6AP2",10159
"ENSG00000182224","CYB5D1",124637
"ENSG00000182240","BACE2",25825
"ENSG00000182247","UBE2E2",7325
"ENSG00000182253","SYNM",23336
"ENSG00000182257","PRR34",NA
"ENSG00000182261","NLRP10",338322
"ENSG00000182263","FIGN",55137
"ENSG00000182272","B4GALNT4",338707
"ENSG00000182287","AP1S2",8905
"ENSG00000182307","C8orf33",65265
"ENSG00000182310","SPACA6",147650
"ENSG00000182318","ZSCAN22",342945
"ENSG00000182324","KCNJ14",3770
"ENSG00000182325","FBXL6",26233
"ENSG00000182326","C1S",716
"ENSG00000182327","GLTPD2",388323
"ENSG00000182359","KBTBD3",143879
"ENSG00000182362","YBEY",54059
"ENSG00000182372","CLN8",2055
"ENSG00000182378","PLCXD1",55344
"ENSG00000182379","NXPH4",11247
"ENSG00000182389","CACNB4",785
"ENSG00000182397","DNM1P46",NA
"ENSG00000182400","TRAPPC6B",122553
"ENSG00000182405","PGBD4",161779
"ENSG00000182446","NPLOC4",55666
"ENSG00000182463","TSHZ2",128553
"ENSG00000182472","CAPN12",147968
"ENSG00000182473","EXOC7",23265
"ENSG00000182481","KPNA2",3838
"ENSG00000182484","WASH6P",NA
"ENSG00000182492","BGN",633
"ENSG00000182504","CEP97",79598
"ENSG00000182511","FES",2242
"ENSG00000182512","GLRX5",51218
"ENSG00000182518","VCF2",90736
"ENSG00000182534","MXRA7",439921
"ENSG00000182541","LIMK2",3985
"ENSG00000182544","MFSD5",84975
"ENSG00000182551","ADI1",55256
"ENSG00000182552","RWDD4",201965
"ENSG00000182568","SATB1",6304
"ENSG00000182575","NXPH3",11248
"ENSG00000182578","CSF1R",1436
"ENSG00000182580","EPHB3",2049
"ENSG00000182600","SNORC",389084
"ENSG00000182606","TRAK1",22906
"ENSG00000182612","TSPAN10",83882
"ENSG00000182621","PLCB1",23236
"ENSG00000182625","",NA
"ENSG00000182628","SKA2",348235
"ENSG00000182636","NDN",4692
"ENSG00000182648","RNF32-DT",100506380
"ENSG00000182667","NTM",50863
"ENSG00000182670","TTC3",7267
"ENSG00000182685","BRICD5",283870
"ENSG00000182700","IGIP",492311
"ENSG00000182704","TSKU",25987
"ENSG00000182718","ANXA2",302
"ENSG00000182742","HOXB4",3214
"ENSG00000182749","PAQR7",164091
"ENSG00000182752","PAPPA",5069
"ENSG00000182768","NGRN",51335
"ENSG00000182774","RPS17",6218
"ENSG00000182791","CCDC87",55231
"ENSG00000182796","TMEM198B",NA
"ENSG00000182809","CRIP2",1397
"ENSG00000182810","DDX28",55794
"ENSG00000182827","ACBD3",64746
"ENSG00000182831","HAPSTR1",29035
"ENSG00000182836","PLCXD3",345557
"ENSG00000182841","RRP7BP",NA
"ENSG00000182853","VMO1",284013
"ENSG00000182858","ALG12",79087
"ENSG00000182871","COL18A1",80781
"ENSG00000182872","RBM10",8241
"ENSG00000182873","PRKCZ-AS1",100506504
